epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,179.613,0.83016,4.01631,0.46424,0.82459,0.95305,0.5089,0.64215,0.50619,0.93667,0.47917,0.5383,0.3333,0.71873,4.5447,0.43799,0.81363,0.00061904,0.00061904,0.00061904
129,181.002,0.85598,4.01259,0.46131,0.83406,0.95305,0.5089,0.64215,0.50619,0.93667,0.47917,0.5383,0.3333,0.71873,4.5447,0.43799,0.81363,0.000610789,0.000610789,0.000610789
130,182.353,0.83172,3.84393,0.46656,0.84669,0.99808,0.49339,0.62746,0.50256,0.94607,0.46744,0.52055,0.32334,0.70915,4.55018,0.44029,0.81219,0.000602537,0.000602537,0.000602537
131,183.741,0.82746,3.81442,0.46747,0.84128,0.98888,0.50954,0.63978,0.51362,0.93102,0.45739,0.518,0.30375,0.69697,4.49438,0.42399,0.80854,0.000594286,0.000594286,0.000594286
132,185.107,0.78508,3.93825,0.44545,0.82948,0.90958,0.52794,0.67092,0.52536,0.92608,0.45691,0.52508,0.25837,0.69432,4.59656,0.4143,0.80684,0.000586034,0.000586034,0.000586034
133,186.515,0.85163,4.01907,0.46553,0.8259,0.90958,0.52794,0.67092,0.52536,0.92608,0.45691,0.52508,0.25837,0.69432,4.59656,0.4143,0.80684,0.000577782,0.000577782,0.000577782
134,187.889,0.83721,3.96049,0.46185,0.83341,0.88891,0.5416,0.67472,0.52274,0.86306,0.43087,0.47973,0.23825,0.69306,4.34712,0.41339,0.80376,0.000569531,0.000569531,0.000569531
135,189.278,0.826,3.98314,0.46808,0.82637,0.97389,0.5,0.66751,0.52316,0.84088,0.43182,0.48047,0.23104,0.68552,4.15848,0.42652,0.80233,0.000561279,0.000561279,0.000561279
136,190.609,0.76146,3.75809,0.45355,0.82401,0.97466,0.5,0.6763,0.50988,0.86164,0.44223,0.50477,0.24455,0.67887,4.1818,0.42973,0.80237,0.000553027,0.000553027,0.000553027
137,191.987,0.80713,3.75805,0.45058,0.8357,0.97466,0.5,0.6763,0.50988,0.86164,0.44223,0.50477,0.24455,0.67887,4.1818,0.42973,0.80237,0.000544776,0.000544776,0.000544776
138,193.377,0.78314,3.83144,0.44431,0.83079,0.85018,0.55114,0.6686,0.50382,0.78827,0.40436,0.44796,0.21394,0.67745,4.43338,0.43193,0.80613,0.000536524,0.000536524,0.000536524
139,194.75,0.80884,3.81166,0.46607,0.83378,0.87115,0.55066,0.67947,0.50598,0.74782,0.37169,0.39343,0.18613,0.68195,4.62348,0.43996,0.80462,0.000528272,0.000528272,0.000528272
140,196.175,0.80834,3.79141,0.46165,0.82772,0.89268,0.53265,0.68717,0.52094,0.81592,0.40814,0.47364,0.20861,0.72431,4.55898,0.45065,0.80999,0.000520021,0.000520021,0.000520021
141,197.587,0.83452,3.66915,0.46246,0.83707,0.89268,0.53265,0.68717,0.52094,0.81592,0.40814,0.47364,0.20861,0.72431,4.55898,0.45065,0.80999,0.000511769,0.000511769,0.000511769
142,198.988,0.76055,3.69611,0.44601,0.83353,0.98179,0.48832,0.70228,0.53955,0.78846,0.39204,0.46696,0.24555,0.72404,4.34763,0.44939,0.80824,0.000503517,0.000503517,0.000503517
143,200.387,0.82377,3.76001,0.45813,0.8325,0.98438,0.49384,0.69895,0.53992,0.76333,0.3821,0.44792,0.25137,0.69939,4.33814,0.44001,0.80331,0.000495266,0.000495266,0.000495266
144,201.762,0.7743,3.63149,0.44374,0.83511,0.98344,0.49384,0.6983,0.54208,0.76148,0.38163,0.44535,0.26651,0.67307,4.40936,0.43945,0.7979,0.000487014,0.000487014,0.000487014
145,203.156,0.79063,3.779,0.44063,0.8242,0.98344,0.49384,0.6983,0.54208,0.76148,0.38163,0.44535,0.26651,0.67307,4.40936,0.43945,0.7979,0.000478762,0.000478762,0.000478762
146,204.548,0.75345,3.72264,0.43493,0.8177,0.88293,0.52794,0.70531,0.5443,0.72409,0.35938,0.40652,0.23272,0.67246,4.49405,0.43639,0.79936,0.000470511,0.000470511,0.000470511
147,205.968,0.86209,3.95455,0.46334,0.82599,0.9853,0.48864,0.67973,0.52506,0.65523,0.32528,0.33305,0.18923,0.6651,4.5482,0.43298,0.79894,0.000462259,0.000462259,0.000462259
148,207.333,0.77865,3.68483,0.44856,0.82994,0.9805,0.48864,0.67025,0.50408,0.68178,0.31771,0.30945,0.15105,0.68415,4.54544,0.43113,0.80341,0.000454007,0.000454007,0.000454007
149,208.722,0.77261,3.66193,0.45457,0.82668,0.9805,0.48864,0.67025,0.50408,0.68178,0.31771,0.30945,0.15105,0.68415,4.54544,0.43113,0.80341,0.000445756,0.000445756,0.000445756
150,210.112,0.81621,3.72243,0.45836,0.83463,0.93433,0.52071,0.6792,0.51117,0.67475,0.33523,0.30829,0.15319,0.6977,4.46828,0.43008,0.80738,0.000437504,0.000437504,0.000437504
151,211.514,0.80855,3.84471,0.44866,0.83626,0.97359,0.50484,0.66118,0.51142,0.74082,0.36884,0.38114,0.18198,0.67831,4.38596,0.42492,0.80358,0.000429253,0.000429253,0.000429253
152,212.934,0.79201,3.80471,0.4369,0.8261,0.97171,0.50568,0.69012,0.53748,0.81792,0.41241,0.4573,0.22604,0.66836,4.31506,0.42214,0.79948,0.000421001,0.000421001,0.000421001
153,214.324,0.79689,3.78796,0.43459,0.82374,0.97171,0.50568,0.69012,0.53748,0.81792,0.41241,0.4573,0.22604,0.66836,4.31506,0.42214,0.79948,0.000412749,0.000412749,0.000412749
154,215.712,0.75788,3.50976,0.43418,0.83769,0.97579,0.49923,0.69428,0.54739,0.848,0.43394,0.50147,0.25625,0.64739,4.06071,0.41233,0.79749,0.000404498,0.000404498,0.000404498
155,217.154,0.79434,3.76031,0.44586,0.81697,0.98275,0.49432,0.69368,0.54805,0.88481,0.44508,0.5114,0.27597,0.63955,3.93018,0.41451,0.79564,0.000396246,0.000396246,0.000396246
156,218.579,0.82964,3.56098,0.456,0.82984,0.98252,0.49432,0.68347,0.54368,0.91757,0.46165,0.55549,0.29908,0.634,3.93706,0.41914,0.79658,0.000387994,0.000387994,0.000387994
157,219.991,0.84086,3.49159,0.45945,0.82571,0.98252,0.49432,0.68347,0.54368,0.91757,0.46165,0.55549,0.29908,0.634,3.93706,0.41914,0.79658,0.000379743,0.000379743,0.000379743
158,221.368,0.78394,3.5558,0.44706,0.83448,0.98178,0.49432,0.68704,0.54561,0.89625,0.45123,0.54657,0.30415,0.65263,4.18946,0.42439,0.79725,0.000371491,0.000371491,0.000371491
159,222.807,0.75661,3.57791,0.43326,0.8231,0.86791,0.56617,0.70067,0.53424,0.89558,0.45076,0.53463,0.28863,0.70005,4.51253,0.43997,0.80292,0.000363239,0.000363239,0.000363239
160,224.198,0.79041,3.48062,0.44149,0.83072,0.93483,0.51089,0.68179,0.51951,0.86192,0.46733,0.54087,0.28531,0.72902,4.52835,0.44456,0.80721,0.000354988,0.000354988,0.000354988
161,225.605,0.79017,3.57136,0.44677,0.82406,0.93483,0.51089,0.68179,0.51951,0.86192,0.46733,0.54087,0.28531,0.72902,4.52835,0.44456,0.80721,0.000346736,0.000346736,0.000346736
162,226.958,0.79036,3.33592,0.43291,0.84517,0.98036,0.49946,0.67078,0.51324,0.85208,0.43416,0.49732,0.26524,0.71472,4.42275,0.43386,0.80603,0.000338484,0.000338484,0.000338484
163,228.366,0.81291,3.57082,0.44371,0.81247,0.9761,0.501,0.66884,0.52073,0.82969,0.42314,0.49406,0.27129,0.67593,4.35695,0.42898,0.80244,0.000330233,0.000330233,0.000330233
164,229.754,0.76651,3.30816,0.42732,0.82363,0.9788,0.49805,0.65507,0.52954,0.84146,0.4287,0.5049,0.28432,0.63059,4.21191,0.40782,0.799,0.000321981,0.000321981,0.000321981
165,231.117,0.77902,3.42432,0.43315,0.82518,0.9788,0.49805,0.65507,0.52954,0.84146,0.4287,0.5049,0.28432,0.63059,4.21191,0.40782,0.799,0.000313729,0.000313729,0.000313729
166,232.514,0.76511,3.41265,0.42956,0.82055,0.97909,0.49432,0.66694,0.5401,0.85172,0.42992,0.51643,0.30617,0.6122,4.15991,0.40593,0.796,0.000305478,0.000305478,0.000305478
167,233.933,0.74935,3.38254,0.42378,0.82194,0.97925,0.49432,0.66636,0.54767,0.87451,0.44129,0.5367,0.31266,0.61641,4.24425,0.40683,0.79507,0.000297226,0.000297226,0.000297226
168,235.373,0.73382,3.3183,0.41798,0.81653,0.88808,0.52557,0.6676,0.54638,0.87945,0.42992,0.53595,0.30828,0.62632,4.28385,0.40358,0.79638,0.000288974,0.000288974,0.000288974
169,236.795,0.76583,3.30495,0.42986,0.82052,0.88808,0.52557,0.6676,0.54638,0.87945,0.42992,0.53595,0.30828,0.62632,4.28385,0.40358,0.79638,0.000280723,0.000280723,0.000280723
170,238.158,0.76896,3.31559,0.42828,0.82378,0.914,0.52283,0.68344,0.54522,0.87925,0.4304,0.51432,0.29903,0.64471,4.34785,0.40898,0.79952,0.000272471,0.000272471,0.000272471
171,239.536,0.76182,3.11275,0.42575,0.8263,0.9782,0.50352,0.68422,0.5422,0.89895,0.44081,0.54942,0.30902,0.67265,4.38071,0.42251,0.80318,0.00026422,0.00026422,0.00026422
172,240.934,0.75868,3.33871,0.4248,0.81717,0.97824,0.50419,0.69213,0.54513,0.89583,0.44022,0.55628,0.31485,0.67624,4.3211,0.42204,0.8058,0.000255968,0.000255968,0.000255968
173,242.334,0.75655,3.20794,0.42144,0.82637,0.97824,0.50419,0.69213,0.54513,0.89583,0.44022,0.55628,0.31485,0.67624,4.3211,0.42204,0.8058,0.000247716,0.000247716,0.000247716
174,243.739,0.73437,3.11584,0.42511,0.82299,0.975,0.50456,0.68236,0.5446,0.87766,0.43513,0.53954,0.31809,0.66585,4.29295,0.41221,0.80694,0.000239465,0.000239465,0.000239465
175,245.139,0.75445,3.40012,0.43066,0.82108,0.9744,0.50465,0.68421,0.55026,0.86613,0.42954,0.53261,0.31335,0.65046,4.2184,0.41621,0.80451,0.000231213,0.000231213,0.000231213
176,246.555,0.73516,2.97943,0.41876,0.82731,0.97007,0.50516,0.69634,0.5537,0.89966,0.44304,0.55308,0.32118,0.64488,4.21557,0.41426,0.80335,0.000222961,0.000222961,0.000222961
177,247.996,0.73264,3.28293,0.41122,0.81509,0.97007,0.50516,0.69634,0.5537,0.89966,0.44304,0.55308,0.32118,0.64488,4.21557,0.41426,0.80335,0.00021471,0.00021471,0.00021471
178,249.436,0.78569,3.27908,0.42759,0.81565,0.97823,0.50425,0.68263,0.5538,0.79218,0.40844,0.47632,0.26983,0.64091,4.32143,0.41231,0.80452,0.000206458,0.000206458,0.000206458
179,250.808,0.74128,3.17708,0.41515,0.82112,0.9862,0.49415,0.68562,0.55951,0.77478,0.378,0.42972,0.22904,0.62924,4.4623,0.40759,0.80453,0.000198206,0.000198206,0.000198206
180,252.178,0.75439,3.26723,0.41631,0.81973,0.98629,0.49432,0.66905,0.55116,0.69739,0.33842,0.36414,0.18505,0.63083,4.60813,0.4093,0.80404,0.000189955,0.000189955,0.000189955
181,253.58,0.78876,3.3183,0.43346,0.83012,0.98629,0.49432,0.66905,0.55116,0.69739,0.33842,0.36414,0.18505,0.63083,4.60813,0.4093,0.80404,0.000181703,0.000181703,0.000181703
182,254.941,0.69979,3.16066,0.39865,0.82144,0.98582,0.49592,0.66415,0.54226,0.69622,0.35699,0.36967,0.17223,0.62978,4.59604,0.41737,0.80256,0.000173451,0.000173451,0.000173451
183,256.322,0.77599,3.26903,0.4245,0.83463,0.95218,0.50473,0.67063,0.53533,0.81353,0.39583,0.44404,0.21299,0.63587,4.40267,0.42633,0.80016,0.0001652,0.0001652,0.0001652
184,257.708,0.74097,3.25229,0.40896,0.81595,0.95088,0.50994,0.67054,0.53589,0.79774,0.38684,0.43459,0.21273,0.64112,4.30585,0.42631,0.80128,0.000156948,0.000156948,0.000156948
185,259.151,0.75197,3.26626,0.41122,0.8201,0.95088,0.50994,0.67054,0.53589,0.79774,0.38684,0.43459,0.21273,0.64112,4.30585,0.42631,0.80128,0.000148696,0.000148696,0.000148696
186,260.548,0.74694,3.14872,0.41578,0.83383,0.98393,0.49953,0.66331,0.53405,0.82379,0.40294,0.45439,0.21729,0.63418,4.16846,0.42031,0.80038,0.000140445,0.000140445,0.000140445
187,261.935,0.74198,3.12483,0.40662,0.82423,0.98427,0.49432,0.65816,0.52603,0.85437,0.41383,0.47193,0.2288,0.63067,4.14493,0.42167,0.79798,0.000132193,0.000132193,0.000132193
188,263.359,0.73226,3.22602,0.40788,0.81607,0.98543,0.49953,0.66502,0.53224,0.83383,0.40814,0.45214,0.21818,0.62327,4.159,0.42049,0.79622,0.000123941,0.000123941,0.000123941
189,264.718,0.70619,3.20854,0.40259,0.80011,0.98543,0.49953,0.66502,0.53224,0.83383,0.40814,0.45214,0.21818,0.62327,4.159,0.42049,0.79622,0.00011569,0.00011569,0.00011569
190,266.047,0.71386,3.05678,0.40351,0.81006,0.9848,0.49432,0.65071,0.52404,0.7934,0.38116,0.42481,0.20005,0.62558,4.18915,0.42223,0.79628,0.000107438,0.000107438,0.000107438
191,267.995,0.68931,3.10299,0.39941,0.81026,0.97733,0.49741,0.65202,0.52081,0.73402,0.35369,0.38285,0.17931,0.62798,4.21689,0.41929,0.79484,9.91865e-05,9.91865e-05,9.91865e-05
192,269.389,0.69046,3.00058,0.39654,0.82286,0.97682,0.49726,0.65616,0.52026,0.66932,0.32481,0.34019,0.16194,0.63494,4.29561,0.41785,0.79362,9.09349e-05,9.09349e-05,9.09349e-05
193,270.683,0.67341,2.98989,0.37915,0.82174,0.97682,0.49726,0.65616,0.52026,0.66932,0.32481,0.34019,0.16194,0.63494,4.29561,0.41785,0.79362,8.26832e-05,8.26832e-05,8.26832e-05
194,271.983,0.68962,2.94089,0.39219,0.81657,0.97627,0.49775,0.64444,0.51548,0.66025,0.32008,0.34474,0.16468,0.63972,4.3217,0.41686,0.79453,7.44316e-05,7.44316e-05,7.44316e-05
195,273.294,0.69665,3.13165,0.39206,0.81512,0.99244,0.49432,0.65349,0.51951,0.71536,0.34706,0.37503,0.17154,0.63813,4.34048,0.42044,0.79532,6.61799e-05,6.61799e-05,6.61799e-05
196,274.577,0.67134,2.99112,0.38001,0.81401,0.99327,0.49432,0.64338,0.51544,0.71504,0.34706,0.37676,0.18537,0.63303,4.28102,0.4194,0.79608,5.79283e-05,5.79283e-05,5.79283e-05
197,275.868,0.68808,3.01936,0.38972,0.8175,0.99327,0.49432,0.64338,0.51544,0.71504,0.34706,0.37676,0.18537,0.63303,4.28102,0.4194,0.79608,4.96766e-05,4.96766e-05,4.96766e-05
198,277.151,0.69056,2.99922,0.38703,0.81746,0.98199,0.49909,0.65148,0.52089,0.76122,0.36932,0.41065,0.20377,0.63125,4.25625,0.41937,0.79614,4.1425e-05,4.1425e-05,4.1425e-05
199,278.459,0.69574,3.04093,0.38679,0.81976,0.98181,0.49914,0.65042,0.52443,0.79549,0.38589,0.42561,0.21883,0.62859,4.23522,0.41739,0.79592,3.31733e-05,3.31733e-05,3.31733e-05
200,279.732,0.6797,3.06275,0.38016,0.81206,0.99262,0.49432,0.64981,0.52451,0.79701,0.38636,0.43235,0.22556,0.62716,4.20966,0.41512,0.79605,2.49217e-05,2.49217e-05,2.49217e-05
