epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,159.35,0.54929,0.59666,0.35519,0.80826,0.99381,0.99435,0.995,0.84744,0.99381,0.99435,0.995,0.77207,0.54845,0.62807,0.35122,0.78568,0.0005731,0.0005731,0.0005731
123,160.66,0.57015,0.56386,0.35736,0.81784,0.99352,0.99715,0.995,0.84754,0.99352,0.99715,0.995,0.74246,0.55666,0.6369,0.35071,0.78278,0.000566027,0.000566027,0.000566027
124,161.9,0.56303,0.64344,0.35424,0.82952,0.9955,1,0.995,0.85491,0.9955,1,0.995,0.72576,0.55069,0.64587,0.34398,0.781,0.000558953,0.000558953,0.000558953
125,163.191,0.53365,0.5977,0.33524,0.80944,0.9955,1,0.995,0.85491,0.9955,1,0.995,0.72576,0.55069,0.64587,0.34398,0.781,0.00055188,0.00055188,0.00055188
126,164.498,0.53496,0.57808,0.35759,0.81961,0.99498,1,0.995,0.84596,0.99498,1,0.995,0.72789,0.54952,0.60606,0.34184,0.78208,0.000544806,0.000544806,0.000544806
127,165.799,0.52192,0.56336,0.33389,0.80491,0.99295,1,0.995,0.85411,0.99295,1,0.995,0.73659,0.54058,0.60932,0.3377,0.78137,0.000537733,0.000537733,0.000537733
128,167.082,0.51,0.58054,0.33663,0.79704,0.98389,1,0.995,0.85181,0.98389,1,0.995,0.74565,0.54253,0.62489,0.34428,0.78223,0.000530659,0.000530659,0.000530659
129,168.477,0.51047,0.5646,0.32722,0.81279,0.98389,1,0.995,0.85181,0.98389,1,0.995,0.74565,0.54253,0.62489,0.34428,0.78223,0.000523586,0.000523586,0.000523586
130,169.774,0.54281,0.63623,0.34888,0.8161,0.98068,1,0.99417,0.86138,0.98068,1,0.99417,0.72475,0.53102,0.60465,0.34674,0.77902,0.000516512,0.000516512,0.000516512
131,171.033,0.53921,0.62449,0.34896,0.81486,0.97858,1,0.99369,0.86203,0.97858,1,0.99369,0.71533,0.55214,0.60647,0.34545,0.77967,0.000509438,0.000509438,0.000509438
132,172.284,0.50838,0.55623,0.32861,0.80696,0.97675,1,0.99369,0.86303,0.97675,1,0.99369,0.72077,0.5393,0.62987,0.33657,0.77874,0.000502365,0.000502365,0.000502365
133,173.574,0.51814,0.55446,0.34215,0.80764,0.97675,1,0.99369,0.86303,0.97675,1,0.99369,0.72077,0.5393,0.62987,0.33657,0.77874,0.000495291,0.000495291,0.000495291
134,174.834,0.52414,0.59129,0.33548,0.81906,0.97848,1,0.99464,0.8525,0.97848,1,0.99464,0.73053,0.54205,0.62226,0.34211,0.77755,0.000488218,0.000488218,0.000488218
135,176.125,0.47997,0.53567,0.32494,0.79693,0.99365,0.99719,0.995,0.84626,0.99365,0.99719,0.995,0.7283,0.54448,0.60912,0.34023,0.77757,0.000481144,0.000481144,0.000481144
136,177.399,0.51737,0.54663,0.34202,0.81874,0.99088,0.99809,0.995,0.84103,0.99088,0.99809,0.995,0.72778,0.58832,0.60201,0.33669,0.78312,0.000474071,0.000474071,0.000474071
137,178.672,0.54186,0.60046,0.34601,0.81212,0.99088,0.99809,0.995,0.84103,0.99088,0.99809,0.995,0.72778,0.58832,0.60201,0.33669,0.78312,0.000466997,0.000466997,0.000466997
138,179.941,0.50468,0.54627,0.32765,0.81039,0.97398,1,0.99417,0.84571,0.97398,1,0.99417,0.72638,0.58824,0.59979,0.34785,0.78339,0.000459924,0.000459924,0.000459924
139,181.227,0.51528,0.54867,0.33347,0.81212,0.98823,0.98765,0.99464,0.85295,0.98823,0.98765,0.99464,0.74353,0.55955,0.60594,0.33763,0.77965,0.00045285,0.00045285,0.00045285
140,182.507,0.53309,0.59356,0.34049,0.79966,0.97683,1,0.99464,0.86796,0.97683,1,0.99464,0.73467,0.52999,0.60528,0.3344,0.77763,0.000445777,0.000445777,0.000445777
141,183.812,0.50166,0.55408,0.32279,0.81255,0.97683,1,0.99464,0.86796,0.97683,1,0.99464,0.73467,0.52999,0.60528,0.3344,0.77763,0.000438703,0.000438703,0.000438703
142,185.063,0.50521,0.55583,0.33485,0.81687,0.97765,1,0.99417,0.87318,0.97765,1,0.99417,0.72752,0.52018,0.63147,0.33537,0.77959,0.000431629,0.000431629,0.000431629
143,186.349,0.50677,0.56141,0.32622,0.80796,0.9785,1,0.99369,0.87255,0.9785,1,0.99369,0.72391,0.52705,0.63989,0.34476,0.77917,0.000424556,0.000424556,0.000424556
144,187.624,0.53051,0.58231,0.33372,0.80658,0.97911,0.99828,0.99369,0.86872,0.97911,0.99828,0.99369,0.74095,0.51484,0.6161,0.33567,0.7762,0.000417482,0.000417482,0.000417482
145,188.882,0.51599,0.5733,0.33297,0.81908,0.97911,0.99828,0.99369,0.86872,0.97911,0.99828,0.99369,0.74095,0.51484,0.6161,0.33567,0.7762,0.000410409,0.000410409,0.000410409
146,190.132,0.51233,0.53887,0.32874,0.79717,0.97875,0.99679,0.99286,0.87327,0.97875,0.99679,0.99286,0.75112,0.51212,0.62815,0.34387,0.77643,0.000403335,0.000403335,0.000403335
147,191.442,0.5271,0.55275,0.33587,0.80689,0.98121,0.98765,0.99246,0.87249,0.98121,0.98765,0.99246,0.75843,0.50893,0.64002,0.34782,0.77776,0.000396262,0.000396262,0.000396262
148,192.721,0.49588,0.54444,0.32703,0.80949,0.97923,0.98765,0.99061,0.87943,0.97923,0.98765,0.99061,0.74341,0.51453,0.64262,0.3529,0.77699,0.000389188,0.000389188,0.000389188
149,194.011,0.49551,0.55847,0.33514,0.80486,0.97923,0.98765,0.99061,0.87943,0.97923,0.98765,0.99061,0.74341,0.51453,0.64262,0.3529,0.77699,0.000382115,0.000382115,0.000382115
150,195.283,0.51953,0.56641,0.33332,0.81558,0.97806,0.98765,0.98973,0.86263,0.97806,0.98765,0.98973,0.72276,0.53955,0.62023,0.354,0.77828,0.000375041,0.000375041,0.000375041
151,196.541,0.52828,0.59899,0.33341,0.80124,0.97975,0.98765,0.98943,0.8679,0.97975,0.98765,0.98943,0.72157,0.52382,0.60163,0.34426,0.77739,0.000367967,0.000367967,0.000367967
152,197.877,0.51247,0.51522,0.32404,0.80318,0.98155,0.98765,0.99061,0.88164,0.98155,0.98765,0.99061,0.73907,0.48968,0.59984,0.33103,0.77607,0.000360894,0.000360894,0.000360894
153,199.187,0.50488,0.54882,0.32578,0.81291,0.98155,0.98765,0.99061,0.88164,0.98155,0.98765,0.99061,0.73907,0.48968,0.59984,0.33103,0.77607,0.00035382,0.00035382,0.00035382
154,200.457,0.50253,0.53885,0.32206,0.8153,0.98366,0.99076,0.99155,0.87083,0.98366,0.99076,0.99155,0.76952,0.49376,0.61506,0.32624,0.77648,0.000346747,0.000346747,0.000346747
155,201.79,0.49636,0.50808,0.32492,0.79417,0.97969,0.99739,0.99286,0.8749,0.97969,0.99739,0.99286,0.76919,0.50954,0.60231,0.32666,0.77699,0.000339673,0.000339673,0.000339673
156,203.099,0.4813,0.5541,0.3185,0.80492,0.97688,0.99801,0.99369,0.87134,0.97688,0.99801,0.99369,0.73961,0.52484,0.58776,0.33833,0.7783,0.0003326,0.0003326,0.0003326
157,204.449,0.48542,0.55336,0.3172,0.80552,0.97688,0.99801,0.99369,0.87134,0.97688,0.99801,0.99369,0.73961,0.52484,0.58776,0.33833,0.7783,0.000325526,0.000325526,0.000325526
158,205.714,0.47923,0.52987,0.3225,0.81336,0.97668,0.99653,0.99464,0.86699,0.97668,0.99653,0.99464,0.71832,0.55569,0.61294,0.33885,0.78208,0.000318453,0.000318453,0.000318453
159,207.023,0.48704,0.50054,0.31499,0.81513,0.97807,0.99345,0.99464,0.87353,0.97807,0.99345,0.99464,0.71989,0.55176,0.6291,0.335,0.78116,0.000311379,0.000311379,0.000311379
160,208.302,0.48627,0.52445,0.32072,0.8103,0.99238,0.98369,0.99464,0.88029,0.99238,0.98369,0.99464,0.74097,0.52504,0.6199,0.3254,0.78004,0.000304306,0.000304306,0.000304306
161,209.617,0.47234,0.51142,0.31147,0.80963,0.99238,0.98369,0.99464,0.88029,0.99238,0.98369,0.99464,0.74097,0.52504,0.6199,0.3254,0.78004,0.000297232,0.000297232,0.000297232
162,210.869,0.48518,0.54187,0.31657,0.80639,0.99255,0.98546,0.99464,0.87295,0.99255,0.98546,0.99464,0.75218,0.51905,0.61345,0.31892,0.78006,0.000290158,0.000290158,0.000290158
163,212.157,0.47586,0.48166,0.31407,0.7956,0.99374,0.98717,0.99464,0.86883,0.99374,0.98717,0.99464,0.75152,0.51976,0.62468,0.31425,0.78058,0.000283085,0.000283085,0.000283085
164,213.411,0.47856,0.50891,0.30291,0.80745,0.99268,0.98321,0.99464,0.87784,0.99268,0.98321,0.99464,0.74549,0.5086,0.6282,0.31078,0.77894,0.000276011,0.000276011,0.000276011
165,214.678,0.45134,0.46805,0.30418,0.80692,0.99268,0.98321,0.99464,0.87784,0.99268,0.98321,0.99464,0.74549,0.5086,0.6282,0.31078,0.77894,0.000268938,0.000268938,0.000268938
166,215.933,0.4892,0.53392,0.31136,0.81122,0.98612,0.98558,0.99464,0.87774,0.98612,0.98558,0.99464,0.73738,0.51937,0.6131,0.31536,0.77952,0.000261864,0.000261864,0.000261864
167,217.249,0.48307,0.53045,0.31814,0.79749,0.99047,0.98607,0.99464,0.86589,0.99047,0.98607,0.99464,0.72769,0.54525,0.59913,0.32362,0.78224,0.000254791,0.000254791,0.000254791
168,218.524,0.48825,0.51473,0.30892,0.798,0.98046,0.98812,0.99464,0.86977,0.98046,0.98812,0.99464,0.73238,0.5401,0.5909,0.31977,0.78161,0.000247717,0.000247717,0.000247717
169,219.852,0.49746,0.50293,0.32503,0.80361,0.98046,0.98812,0.99464,0.86977,0.98046,0.98812,0.99464,0.73238,0.5401,0.5909,0.31977,0.78161,0.000240644,0.000240644,0.000240644
170,221.115,0.45961,0.49722,0.30036,0.81019,0.9814,0.98925,0.99333,0.86656,0.9814,0.98925,0.99333,0.74065,0.52716,0.58184,0.31687,0.77963,0.00023357,0.00023357,0.00023357
171,222.399,0.44542,0.48865,0.30243,0.80784,0.97589,0.9981,0.99333,0.86561,0.97589,0.9981,0.99333,0.75436,0.52533,0.58081,0.31793,0.7794,0.000226497,0.000226497,0.000226497
172,223.657,0.45822,0.47827,0.30348,0.79987,0.97743,0.99809,0.99238,0.87212,0.97743,0.99809,0.99238,0.76206,0.52727,0.58147,0.32731,0.77828,0.000219423,0.000219423,0.000219423
173,224.914,0.48935,0.50811,0.3174,0.80804,0.97743,0.99809,0.99238,0.87212,0.97743,0.99809,0.99238,0.76206,0.52727,0.58147,0.32731,0.77828,0.000212349,0.000212349,0.000212349
174,226.192,0.47317,0.52641,0.31002,0.81577,0.98433,0.99021,0.99202,0.86783,0.98433,0.99021,0.99202,0.74804,0.51761,0.58194,0.32203,0.77695,0.000205276,0.000205276,0.000205276
175,227.457,0.45038,0.48609,0.30332,0.7919,0.98416,0.99019,0.99238,0.88128,0.98416,0.99019,0.99238,0.75001,0.50952,0.57817,0.32204,0.77491,0.000198202,0.000198202,0.000198202
176,228.716,0.46468,0.47317,0.30621,0.80188,0.9836,0.9906,0.99333,0.87092,0.9836,0.9906,0.99333,0.75157,0.51464,0.5845,0.32595,0.77547,0.000191129,0.000191129,0.000191129
177,230.021,0.47017,0.52299,0.30692,0.80248,0.9836,0.9906,0.99333,0.87092,0.9836,0.9906,0.99333,0.75157,0.51464,0.5845,0.32595,0.77547,0.000184055,0.000184055,0.000184055
178,231.308,0.4703,0.50086,0.30592,0.79876,0.98332,0.99087,0.99369,0.86895,0.98332,0.99087,0.99369,0.75423,0.52681,0.59693,0.32907,0.77784,0.000176982,0.000176982,0.000176982
179,232.606,0.45419,0.48953,0.29601,0.80679,0.98334,0.99069,0.99286,0.86531,0.98334,0.99069,0.99286,0.74969,0.51922,0.58996,0.32633,0.77741,0.000169908,0.000169908,0.000169908
180,233.87,0.47297,0.54232,0.30495,0.8074,0.98267,0.98765,0.99001,0.87935,0.98267,0.98765,0.99001,0.76095,0.49888,0.57256,0.32372,0.77555,0.000162835,0.000162835,0.000162835
181,235.138,0.48402,0.51279,0.30763,0.80443,0.98267,0.98765,0.99001,0.87935,0.98267,0.98765,0.99001,0.76095,0.49888,0.57256,0.32372,0.77555,0.000155761,0.000155761,0.000155761
182,236.42,0.44827,0.52374,0.29773,0.81043,0.98202,0.98765,0.98973,0.8806,0.98202,0.98765,0.98973,0.75852,0.47902,0.56467,0.32309,0.7728,0.000148687,0.000148687,0.000148687
183,237.68,0.42703,0.48732,0.29784,0.80367,0.98115,0.98765,0.98874,0.87778,0.98115,0.98765,0.98874,0.75314,0.47629,0.56537,0.32665,0.77246,0.000141614,0.000141614,0.000141614
184,238.954,0.45182,0.50209,0.29734,0.79961,0.98332,0.98765,0.98973,0.87013,0.98332,0.98765,0.98973,0.74699,0.47835,0.56967,0.32411,0.77326,0.00013454,0.00013454,0.00013454
185,240.294,0.45195,0.4837,0.29559,0.80179,0.98332,0.98765,0.98973,0.87013,0.98332,0.98765,0.98973,0.74699,0.47835,0.56967,0.32411,0.77326,0.000127467,0.000127467,0.000127467
186,241.645,0.43861,0.47665,0.30021,0.8085,0.98226,0.98634,0.99165,0.86505,0.98226,0.98634,0.99165,0.74055,0.48528,0.5785,0.32317,0.77301,0.000120393,0.000120393,0.000120393
187,242.937,0.43029,0.49948,0.28681,0.79544,0.98237,0.9864,0.99196,0.85602,0.98237,0.9864,0.99196,0.73998,0.48777,0.58379,0.31646,0.7733,0.00011332,0.00011332,0.00011332
188,244.274,0.4197,0.45038,0.28774,0.77911,0.98019,0.99646,0.99238,0.86791,0.98019,0.99646,0.99238,0.74069,0.48672,0.58163,0.31483,0.77257,0.000106246,0.000106246,0.000106246
189,245.593,0.41254,0.4671,0.28342,0.79515,0.98019,0.99646,0.99238,0.86791,0.98019,0.99646,0.99238,0.74069,0.48672,0.58163,0.31483,0.77257,9.91726e-05,9.91726e-05,9.91726e-05
190,246.854,0.44049,0.45016,0.29411,0.7984,0.97832,0.99679,0.99286,0.87141,0.97832,0.99679,0.99286,0.75315,0.48867,0.58122,0.31845,0.77272,9.20991e-05,9.20991e-05,9.20991e-05
191,248.835,0.42073,0.44379,0.29172,0.79487,0.9774,0.99702,0.99286,0.87514,0.9774,0.99702,0.99286,0.74882,0.48388,0.58857,0.31204,0.77244,8.50255e-05,8.50255e-05,8.50255e-05
192,250.202,0.42086,0.48051,0.294,0.81445,0.9767,0.99706,0.99238,0.87626,0.9767,0.99706,0.99238,0.75024,0.48214,0.59907,0.30993,0.77194,7.7952e-05,7.7952e-05,7.7952e-05
193,251.423,0.40979,0.4881,0.27477,0.79227,0.9767,0.99706,0.99238,0.87626,0.9767,0.99706,0.99238,0.75024,0.48214,0.59907,0.30993,0.77194,7.08784e-05,7.08784e-05,7.08784e-05
194,252.65,0.41094,0.4788,0.27798,0.80081,0.97677,0.99729,0.99238,0.87553,0.97677,0.99729,0.99238,0.74816,0.4849,0.60815,0.30714,0.77283,6.38049e-05,6.38049e-05,6.38049e-05
195,253.878,0.39001,0.45786,0.27221,0.78341,0.97732,0.99765,0.99238,0.87005,0.97732,0.99765,0.99238,0.74704,0.48197,0.62114,0.30813,0.77288,5.67313e-05,5.67313e-05,5.67313e-05
196,255.091,0.40323,0.47061,0.27274,0.78855,0.97772,0.99793,0.99286,0.87334,0.97772,0.99793,0.99286,0.75299,0.48369,0.62925,0.30554,0.77263,4.96578e-05,4.96578e-05,4.96578e-05
197,256.353,0.42081,0.48249,0.27676,0.79717,0.97772,0.99793,0.99286,0.87334,0.97772,0.99793,0.99286,0.75299,0.48369,0.62925,0.30554,0.77263,4.25842e-05,4.25842e-05,4.25842e-05
198,257.588,0.4049,0.46154,0.27712,0.78509,0.97821,0.99835,0.99286,0.8758,0.97821,0.99835,0.99286,0.75191,0.4822,0.62677,0.30672,0.77216,3.55107e-05,3.55107e-05,3.55107e-05
199,258.812,0.39693,0.47904,0.27604,0.78324,0.97825,0.99841,0.99202,0.87741,0.97825,0.99841,0.99202,0.75798,0.48148,0.62096,0.30363,0.77199,2.84371e-05,2.84371e-05,2.84371e-05
200,260.032,0.40368,0.46168,0.28068,0.79832,0.97842,0.99858,0.99202,0.87992,0.97842,0.99858,0.99202,0.75647,0.48176,0.61266,0.30353,0.77207,2.13636e-05,2.13636e-05,2.13636e-05
